id,activity,api,cputime,day,filesize,language,latency,memory,platform,time
37914,download,multicloud,0.22,6/28/16,1240,python,224.4360447,15204,azure,11:30:08
37915,download,native,0.19,6/28/16,1240,python,106.9550514,21660,azure,11:30:09
37916,download,native,1.93,6/28/16,1240,java,437,74264,aws,11:30:09
37917,download,multicloud,0.19,6/28/16,1240,python,145.7211971,15380,azure,11:30:09
37918,download,native,0.2,6/28/16,1240,python,94.22802925,21548,azure,11:30:09
37919,download,multicloud,0.15,6/28/16,1240,python,164.0019417,15268,azure,11:30:09
37920,download,native,0.21,6/28/16,1240,python,91.36414528,21688,azure,11:30:09
37921,download,multicloud,6.29,6/28/16,1240,java,1111,104964,azure,11:30:09
37922,download,multicloud,0.16,6/28/16,1240,python,162.635088,15328,azure,11:30:10
37923,download,native,1.82,6/28/16,1240,java,578,58692,azure,11:30:10
37924,download,native,0.23,6/28/16,1240,python,108.3660126,21560,azure,11:30:10
37925,download,native,2.1,6/28/16,1240,java,548,74800,aws,11:30:10
37926,download,multicloud,0.18,6/28/16,1240,python,183.8309765,15324,azure,11:30:10
37927,download,native,0.23,6/28/16,1240,python,103.8510799,21660,azure,11:30:10
37928,download,native,0.22,6/28/16,1240,python,97.53489494,21592,azure,11:30:10
37929,download,multicloud,0.18,6/28/16,1240,python,203.8891315,15252,azure,11:30:11
37930,download,native,0.21,6/28/16,1240,python,106.8389416,21612,azure,11:30:11
37931,download,multicloud,0.15,6/28/16,1240,python,140.6159401,15280,azure,11:30:11
37932,download,multicloud,3.67,6/28/16,1240,java,1081,214452,aws,11:30:11
37933,download,native,1.87,6/28/16,1240,java,606,58672,azure,11:30:11
37934,download,native,0.25,6/28/16,1240,python,116.437912,21676,azure,11:30:11
37935,download,multicloud,0.15,6/28/16,1240,python,148.157835,15384,azure,11:30:11
37936,download,native,1.91,6/28/16,1240,java,457,71576,aws,11:30:11
37937,download,native,0.22,6/28/16,1240,python,96.02403641,21624,azure,11:30:12
37938,download,multicloud,0.2,6/28/16,1240,python,195.0490475,15324,azure,11:30:12
37939,download,native,0.22,6/28/16,1240,python,88.57488632,21676,azure,11:30:12
37940,download,multicloud,0.16,6/28/16,1240,python,151.0241032,15276,azure,11:30:12
37941,download,native,1.77,6/28/16,1240,java,543,59140,azure,11:30:12
37942,download,native,0.22,6/28/16,1240,python,88.48786354,21684,azure,11:30:12
37943,download,multicloud,0.19,6/28/16,1240,python,171.323061,15252,azure,11:30:13
37944,download,native,1.9,6/28/16,1240,java,490,72572,aws,11:30:13
37945,download,native,0.23,6/28/16,1240,python,105.2320004,21620,azure,11:30:13
37946,download,multicloud,0.2,6/28/16,1240,python,167.2770977,15380,azure,11:30:13
37947,download,multicloud,3.47,6/28/16,1240,java,905,209296,aws,11:30:13
37948,download,native,0.19,6/28/16,1240,python,108.8588238,21544,azure,11:30:13
37949,download,multicloud,0.14,6/28/16,1240,python,174.0808487,15332,azure,11:30:13
37950,download,native,1.7,6/28/16,1240,java,578,58788,azure,11:30:13
37951,download,native,0.22,6/28/16,1240,python,106.0769558,21612,azure,11:30:14
37952,download,multicloud,6.83,6/28/16,1240,java,1199,104796,azure,11:30:14
37953,download,multicloud,0.18,6/28/16,1240,python,147.8018761,15272,azure,11:30:14
37954,download,native,0.19,6/28/16,1240,python,86.5278244,21680,azure,11:30:14
37955,download,native,1.92,6/28/16,1240,java,470,71444,aws,11:30:14
37956,download,multicloud,0.16,6/28/16,1240,python,135.0200176,15332,azure,11:30:14
37957,download,native,0.22,6/28/16,1240,python,89.16687965,21616,azure,11:30:14
37958,download,multicloud,0.17,6/28/16,1240,python,166.3229465,15268,azure,11:30:15
37959,download,native,0.23,6/28/16,1240,python,92.01312065,21656,azure,11:30:15
37960,download,native,1.99,6/28/16,1240,java,621,58752,azure,11:30:15
37961,download,multicloud,0.15,6/28/16,1240,python,154.2401314,15280,azure,11:30:15
37962,download,native,0.2,6/28/16,1240,python,92.80109406,21656,azure,11:30:15
37963,download,native,0.21,6/28/16,1240,python,94.77996826,21660,azure,11:30:15
37964,download,native,1.91,6/28/16,1240,java,468,74524,aws,11:30:15
37965,download,multicloud,3.53,6/28/16,1240,java,833,204924,aws,11:30:15
37966,download,multicloud,0.19,6/28/16,1240,python,218.7600136,15324,azure,11:30:15
37967,download,native,0.23,6/28/16,1240,python,104.4437885,21580,azure,11:30:16
37968,download,multicloud,0.19,6/28/16,1240,python,177.0069599,15328,azure,11:30:16
37969,download,native,1.75,6/28/16,1240,java,615,58956,azure,11:30:16
37970,download,native,0.23,6/28/16,1240,python,109.0919971,21656,azure,11:30:16
37971,download,multicloud,0.2,6/28/16,1240,python,158.6990356,15240,azure,11:30:16
37972,download,native,0.19,6/28/16,1240,python,91.45402908,21612,azure,11:30:17
37973,download,native,1.88,6/28/16,1240,java,476,74528,aws,11:30:17
37974,download,multicloud,0.2,6/28/16,1240,python,171.0560322,15268,azure,11:30:17
37975,download,multicloud,0.16,6/28/16,1240,python,161.3659859,15320,azure,11:30:17
37976,download,native,1.77,6/28/16,1240,java,547,58984,azure,11:30:17
37977,download,multicloud,3.61,6/28/16,1240,java,850,210428,aws,11:30:18
37978,download,multicloud,0.15,6/28/16,1240,python,189.1629696,15328,azure,11:30:18
37979,download,multicloud,6.68,6/28/16,1240,java,1281,109492,azure,11:30:18
37980,download,native,1.98,6/28/16,1240,java,461,72488,aws,11:30:18
37981,download,multicloud,0.21,6/28/16,1240,python,199.7652054,15276,azure,11:30:18
37982,download,multicloud,0.18,6/28/16,1240,python,161.0980034,15368,azure,11:30:19
37983,download,native,1.79,6/28/16,1240,java,598,58404,azure,11:30:19
37984,download,multicloud,0.17,6/28/16,1240,python,152.2250175,15268,azure,11:30:19
37985,download,multicloud,0.15,6/28/16,1240,python,149.4059563,15316,azure,11:30:19
37986,download,native,1.93,6/28/16,1240,java,464,74264,aws,11:30:19
37987,download,multicloud,0.17,6/28/16,1240,python,174.8249531,15280,azure,11:30:20
37988,download,native,1.7,6/28/16,1240,java,518,58876,azure,11:30:20
37989,download,multicloud,3.49,6/28/16,1240,java,826,209932,aws,11:30:20
37990,download,multicloud,0.21,6/28/16,1240,python,183.893919,15276,azure,11:30:20
37991,download,multicloud,0.2,6/28/16,1240,python,157.1569443,15328,azure,11:30:21
37992,download,native,2,6/28/16,1240,java,486,74592,aws,11:30:21
37993,download,native,1.8,6/28/16,1240,java,597,58676,azure,11:30:21
37994,download,multicloud,0.18,6/28/16,1240,python,154.7529697,15272,azure,11:30:21
37995,download,multicloud,0.2,6/28/16,1240,python,219.5708752,15276,azure,11:30:22
37996,download,multicloud,6.63,6/28/16,1240,java,1195,105948,azure,11:30:22
37997,download,multicloud,0.18,6/28/16,1240,python,161.8359089,15380,azure,11:30:22
37998,download,native,1.95,6/28/16,1240,java,480,75020,aws,11:30:22
37999,download,multicloud,3.64,6/28/16,1240,java,861,213060,aws,11:30:22
38000,download,multicloud,0.18,6/28/16,1240,python,140.8820152,15372,azure,11:30:22
38001,download,native,1.87,6/28/16,1240,java,586,58592,azure,11:30:22
38002,download,multicloud,0.14,6/28/16,1240,python,148.8780975,15272,azure,11:30:23
38003,download,multicloud,0.21,6/28/16,1240,python,158.4751606,15232,azure,11:30:23
38004,download,native,2.01,6/28/16,1240,java,471,75756,aws,11:30:23
38005,download,native,1.62,6/28/16,1240,java,511,58812,azure,11:30:24
38006,download,multicloud,0.23,6/28/16,1240,python,198.6649036,15368,azure,11:30:24
38007,download,native,0.24,6/28/16,1240,python,7177.874088,21612,azure,11:30:24
38008,download,multicloud,0.19,6/28/16,1240,python,154.8910141,15204,azure,11:30:24
38009,download,native,0.29,6/28/16,1240,python,134.6518993,21588,azure,11:30:24
38010,download,multicloud,3.57,6/28/16,1240,java,877,211308,aws,11:30:24
38011,download,multicloud,0.2,6/28/16,1240,python,178.3649921,15380,azure,11:30:25
38012,download,native,1.82,6/28/16,1240,java,455,72468,aws,11:30:25
38013,download,native,1.83,6/28/16,1240,java,573,59132,azure,11:30:25
38014,download,native,0.24,6/28/16,1240,python,101.099968,21612,azure,11:30:25
38015,download,multicloud,0.18,6/28/16,1240,python,163.6240482,15284,azure,11:30:25
38016,download,native,0.22,6/28/16,1240,python,93.68681908,21672,azure,11:30:25
38017,download,multicloud,0.2,6/28/16,1240,python,179.4219017,15384,azure,11:30:25
38018,download,native,0.22,6/28/16,1240,python,117.5808907,21544,azure,11:30:26
38019,download,multicloud,0.2,6/28/16,1240,python,248.9778996,15316,azure,11:30:26
38020,download,native,1.84,6/28/16,1240,java,616,58116,azure,11:30:26
38021,download,native,1.94,6/28/16,1240,java,459,74732,aws,11:30:26
38022,download,native,0.25,6/28/16,1240,python,113.1579876,21672,azure,11:30:26
38023,download,multicloud,6.77,6/28/16,1240,java,1511,105804,azure,11:30:26
38024,download,multicloud,0.19,6/28/16,1240,python,188.5650158,15200,azure,11:30:26
38025,download,native,0.25,6/28/16,1240,python,113.1649017,21604,azure,11:30:27
38026,download,multicloud,3.45,6/28/16,1240,java,829,204296,aws,11:30:27
38027,download,native,0.23,6/28/16,1240,python,101.020813,21556,azure,11:30:27
38028,download,native,0.21,6/28/16,1240,python,87.53585815,21640,azure,11:30:27
38029,download,multicloud,0.15,6/28/16,1240,python,194.674015,15332,azure,11:30:27
38030,download,native,1.84,6/28/16,1240,java,583,58640,azure,11:30:27
38031,download,native,1.89,6/28/16,1240,java,474,73676,aws,11:30:27
38032,download,native,0.24,6/28/16,1240,python,112.9660606,21660,azure,11:30:28
38033,download,multicloud,0.19,6/28/16,1240,python,155.9679508,15380,azure,11:30:28
38034,download,native,0.23,6/28/16,1240,python,104.5119762,21664,azure,11:30:28
38035,download,multicloud,0.18,6/28/16,1240,python,145.2059746,15384,azure,11:30:28
38036,download,native,0.21,6/28/16,1240,python,96.66204453,21556,azure,11:30:28
38037,download,multicloud,0.16,6/28/16,1240,python,149.1508484,15276,azure,11:30:28
38038,download,native,1.76,6/28/16,1240,java,580,59148,azure,11:30:29
38039,download,native,1.94,6/28/16,1240,java,471,75348,aws,11:30:29
38040,download,native,0.2,6/28/16,1240,python,101.3760567,21672,azure,11:30:29
38041,download,multicloud,0.16,6/28/16,1240,python,141.1430836,15320,azure,11:30:29
38042,download,multicloud,3.59,6/28/16,1240,java,883,206880,aws,11:30:29
38043,download,native,0.24,6/28/16,1240,python,92.50283241,21684,azure,11:30:29
38044,download,multicloud,0.16,6/28/16,1240,python,155.3089619,15324,azure,11:30:29
38045,download,multicloud,0.16,6/28/16,1240,python,158.9560509,15324,azure,11:30:30
38046,download,native,0.24,6/28/16,1240,python,128.2579899,21740,azure,11:30:30
38047,download,native,1.82,6/28/16,1240,java,634,58676,azure,11:30:30
38048,download,multicloud,0.15,6/28/16,1240,python,125.5059242,15384,azure,11:30:30
38049,download,native,0.24,6/28/16,1240,python,101.788044,21600,azure,11:30:30
38050,download,native,1.98,6/28/16,1240,java,520,78156,aws,11:30:30
38051,download,multicloud,6.48,6/28/16,1240,java,1165,105216,azure,11:30:30
38052,download,native,0.19,6/28/16,1240,python,83.90212059,21544,azure,11:30:30
38053,download,multicloud,0.21,6/28/16,1240,python,176.897049,15380,azure,11:30:30
38054,download,native,0.21,6/28/16,1240,python,96.4589119,21548,azure,11:30:31
38055,download,multicloud,0.25,6/28/16,1240,python,217.936039,15336,azure,11:30:31
38056,download,native,1.84,6/28/16,1240,java,596,58676,azure,11:30:31
38057,download,native,0.22,6/28/16,1240,python,260.2498531,21740,azure,11:30:31
38058,download,multicloud,0.2,6/28/16,1240,python,155.6391716,15320,azure,11:30:31
38059,download,multicloud,3.62,6/28/16,1240,java,905,214948,aws,11:30:31
38060,download,native,1.96,6/28/16,1240,java,466,76448,aws,11:30:32
38061,download,native,0.24,6/28/16,1240,python,115.4060364,21676,azure,11:30:32
38062,download,multicloud,0.21,6/28/16,1240,python,157.7248573,15376,azure,11:30:32
38063,download,native,0.27,6/28/16,1240,python,111.4609241,21680,azure,11:30:32
38064,download,multicloud,0.2,6/28/16,1240,python,161.9129181,15320,azure,11:30:32
38065,download,native,1.76,6/28/16,1240,java,536,58912,azure,11:30:32
38066,download,multicloud,0.17,6/28/16,1240,python,152.6961327,15272,azure,11:30:33
38067,download,native,0.32,6/28/16,1240,python,244.6739674,21660,azure,11:30:33
38068,download,native,1.99,6/28/16,1240,java,497,74540,aws,11:30:33
38069,download,multicloud,0.25,6/28/16,1240,python,177.7558327,15252,azure,11:30:33
38070,download,native,0.28,6/28/16,1240,python,106.4400673,21596,azure,11:30:33
38071,download,native,0.26,6/28/16,1240,python,135.8389854,21600,azure,11:30:34
38072,download,multicloud,3.75,6/28/16,1240,java,813,209608,aws,11:30:34
38073,download,native,1.83,6/28/16,1240,java,546,58496,azure,11:30:34
38074,download,multicloud,0.2,6/28/16,1240,python,290.3120518,15240,azure,11:30:34
38075,download,native,0.24,6/28/16,1240,python,104.7730446,21556,azure,11:30:34
38076,download,multicloud,0.14,6/28/16,1240,python,126.3620853,15384,azure,11:30:34
38077,download,native,1.9,6/28/16,1240,java,454,72928,aws,11:30:34
38078,download,native,0.24,6/28/16,1240,python,97.5189209,21544,azure,11:30:34
38079,download,multicloud,0.21,6/28/16,1240,python,262.365818,15332,azure,11:30:35
38080,download,multicloud,7.08,6/28/16,1240,java,1262,105676,azure,11:30:35
38081,download,native,0.23,6/28/16,1240,python,97.01609612,21724,azure,11:30:35
38082,download,native,1.91,6/28/16,1240,java,651,58756,azure,11:30:35
38083,download,multicloud,0.24,6/28/16,1240,python,171.7200279,15256,azure,11:30:35
38084,download,native,0.22,6/28/16,1240,python,86.24696732,21612,azure,11:30:35
38085,download,native,1.91,6/28/16,1240,java,459,74708,aws,11:30:36
38086,download,multicloud,0.19,6/28/16,1240,python,160.859108,15196,azure,11:30:36
38087,download,native,0.23,6/28/16,1240,python,105.3330898,21660,azure,11:30:36
38088,download,native,0.22,6/28/16,1240,python,84.19585228,21608,azure,11:30:36
38089,download,multicloud,3.72,6/28/16,1240,java,844,217388,aws,11:30:36
38090,download,multicloud,0.21,6/28/16,1240,python,172.4588871,15316,azure,11:30:36
38091,download,native,1.68,6/28/16,1240,java,553,58996,azure,11:30:36
38092,download,native,0.24,6/28/16,1240,python,103.5439968,21628,azure,11:30:36
38093,download,multicloud,0.2,6/28/16,1240,python,184.1630936,15428,azure,11:30:36
38094,download,native,0.22,6/28/16,1240,python,131.8500042,21656,azure,11:30:37
38095,download,native,1.98,6/28/16,1240,java,460,76032,aws,11:30:37
38096,download,multicloud,0.19,6/28/16,1240,python,155.8761597,15388,azure,11:30:37
38097,download,native,0.27,6/28/16,1240,python,132.9250336,21660,azure,11:30:37
38098,download,multicloud,0.18,6/28/16,1240,python,200.8841038,15312,azure,11:30:37
38099,download,native,0.26,6/28/16,1240,python,122.9231358,21660,azure,11:30:38
38100,download,multicloud,0.13,6/28/16,1240,python,147.010088,15256,azure,11:30:38
38101,download,native,2.16,6/28/16,1240,java,752,65608,azure,11:30:38
38102,download,native,0.22,6/28/16,1240,python,96.6219902,21656,azure,11:30:38
38103,download,multicloud,0.16,6/28/16,1240,python,133.9828968,15324,azure,11:30:38
38104,download,native,1.88,6/28/16,1240,java,482,72616,aws,11:30:38
38105,download,multicloud,3.55,6/28/16,1240,java,839,214216,aws,11:30:38
38106,download,native,0.26,6/28/16,1240,python,109.1508865,21612,azure,11:30:38
38107,download,multicloud,0.19,6/28/16,1240,python,169.9430943,15236,azure,11:30:38
38108,download,multicloud,0.19,6/28/16,1240,python,157.8001976,15324,azure,11:30:39
38109,download,native,0.26,6/28/16,1240,python,114.387989,21608,azure,11:30:39
38110,download,native,1.76,6/28/16,1240,java,558,58868,azure,11:30:39
38111,download,multicloud,0.18,6/28/16,1240,python,162.7509594,15364,azure,11:30:39
38112,download,native,0.25,6/28/16,1240,python,102.6780605,21664,azure,11:30:39
38113,download,native,1.95,6/28/16,1240,java,512,74428,aws,11:30:40
38114,download,multicloud,7.59,6/28/16,1240,java,1477,92328,azure,11:30:40
38115,download,native,0.24,6/28/16,1240,python,93.52517128,21624,azure,11:30:40
38116,download,multicloud,0.18,6/28/16,1240,python,133.9788437,15324,azure,11:30:40
38117,download,native,0.24,6/28/16,1240,python,106.0750484,21660,azure,11:30:40
38118,download,multicloud,0.19,6/28/16,1240,python,167.1080589,15280,azure,11:30:40
38119,download,native,1.6,6/28/16,1240,java,569,58804,azure,11:30:40
38120,download,multicloud,3.52,6/28/16,1240,java,778,214548,aws,11:30:40
38121,download,multicloud,0.18,6/28/16,1240,python,159.7831249,15324,azure,11:30:41
38122,download,native,0.24,6/28/16,1240,python,95.38412094,21608,azure,11:30:41
38123,download,native,1.97,6/28/16,1240,java,468,74172,aws,11:30:41
38124,download,multicloud,0.15,6/28/16,1240,python,150.8030891,15384,azure,11:30:41
38125,download,native,0.24,6/28/16,1240,python,109.9669933,21612,azure,11:30:41
38126,download,multicloud,0.15,6/28/16,1240,python,155.2360058,15324,azure,11:30:41
38127,download,native,0.22,6/28/16,1240,python,107.227087,21672,azure,11:30:41
38128,download,native,2.02,6/28/16,1240,java,738,65556,azure,11:30:42
38129,download,multicloud,0.15,6/28/16,1240,python,134.2508793,15276,azure,11:30:42
38130,download,native,0.21,6/28/16,1240,python,95.85380554,21624,azure,11:30:42
38131,download,multicloud,0.15,6/28/16,1240,python,145.7519531,15384,azure,11:30:42
38132,download,native,0.24,6/28/16,1240,python,103.1680107,21696,azure,11:30:42
38133,download,native,1.91,6/28/16,1240,java,442,78100,aws,11:30:42
38134,download,multicloud,0.15,6/28/16,1240,python,148.1101513,15328,azure,11:30:42
38135,download,native,0.22,6/28/16,1240,python,102.5469303,21684,azure,11:30:43
38136,download,multicloud,3.51,6/28/16,1240,java,878,207296,aws,11:30:43
38137,download,multicloud,0.16,6/28/16,1240,python,172.0230579,15328,azure,11:30:43
38138,download,native,0.21,6/28/16,1240,python,90.09003639,21608,azure,11:30:43
38139,download,native,1.83,6/28/16,1240,java,628,58652,azure,11:30:43
38140,download,native,0.21,6/28/16,1240,python,114.1610146,21608,azure,11:30:43
38141,download,multicloud,0.18,6/28/16,1240,python,152.1759033,15392,azure,11:30:43
38142,download,native,1.97,6/28/16,1240,java,477,76256,aws,11:30:44
38143,download,native,0.22,6/28/16,1240,python,116.4560318,21744,azure,11:30:44
38144,download,multicloud,0.17,6/28/16,1240,python,168.6239243,15332,azure,11:30:44
38145,download,multicloud,6.81,6/28/16,1240,java,1219,102640,azure,11:30:44
38146,download,multicloud,0.18,6/28/16,1240,python,150.249958,15204,azure,11:30:44
38147,download,native,0.24,6/28/16,1240,python,246.2191582,21628,azure,11:30:44
38148,download,multicloud,0.2,6/28/16,1240,python,165.5380726,15380,azure,11:30:45
38149,download,native,1.9,6/28/16,1240,java,827,58900,azure,11:30:45
38150,download,native,0.29,6/28/16,1240,python,112.0078564,21564,azure,11:30:45
